ID,ESTACION,FECHA,HORA,LONGITUD,LATITUD,ALTITUD,PM10,PM2_5,NO2,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FECHA_CORTE
211,SAN_BORJA,20150109,230000,-77.0077,-12.1086,128,,7.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
212,SAN_BORJA,20150110,000000,-77.0077,-12.1086,128,,11.6,,LIMA,LIMA,SAN_BORJA,150130,20240430
213,SAN_BORJA,20150110,010000,-77.0077,-12.1086,128,,14.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
214,SAN_BORJA,20150110,020000,-77.0077,-12.1086,128,,16.5,,LIMA,LIMA,SAN_BORJA,150130,20240430
215,SAN_BORJA,20150110,030000,-77.0077,-12.1086,128,,13.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
216,SAN_BORJA,20150110,040000,-77.0077,-12.1086,128,,12.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
217,SAN_BORJA,20150110,050000,-77.0077,-12.1086,128,,17.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
218,SAN_BORJA,20150110,060000,-77.0077,-12.1086,128,,20.7,,LIMA,LIMA,SAN_BORJA,150130,20240430
219,SAN_BORJA,20150110,070000,-77.0077,-12.1086,128,,12.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
220,SAN_BORJA,20150110,080000,-77.0077,-12.1086,128,,7.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
221,SAN_BORJA,20150110,090000,-77.0077,-12.1086,128,,13.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
222,SAN_BORJA,20150110,100000,-77.0077,-12.1086,128,,15.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
223,SAN_BORJA,20150110,110000,-77.0077,-12.1086,128,,13.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
224,SAN_BORJA,20150110,120000,-77.0077,-12.1086,128,,12.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
225,SAN_BORJA,20150110,130000,-77.0077,-12.1086,128,,13.5,,LIMA,LIMA,SAN_BORJA,150130,20240430
226,SAN_BORJA,20150110,140000,-77.0077,-12.1086,128,,11.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
227,SAN_BORJA,20150110,150000,-77.0077,-12.1086,128,,15.7,,LIMA,LIMA,SAN_BORJA,150130,20240430
228,SAN_BORJA,20150110,160000,-77.0077,-12.1086,128,,14.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
229,SAN_BORJA,20150110,170000,-77.0077,-12.1086,128,,5.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
230,SAN_BORJA,20150110,180000,-77.0077,-12.1086,128,,16.5,,LIMA,LIMA,SAN_BORJA,150130,20240430
231,SAN_BORJA,20150110,190000,-77.0077,-12.1086,128,,11.7,,LIMA,LIMA,SAN_BORJA,150130,20240430
232,SAN_BORJA,20150110,200000,-77.0077,-12.1086,128,,13,,LIMA,LIMA,SAN_BORJA,150130,20240430
233,SAN_BORJA,20150110,210000,-77.0077,-12.1086,128,,7.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
234,SAN_BORJA,20150110,220000,-77.0077,-12.1086,128,,8.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
235,SAN_BORJA,20150110,230000,-77.0077,-12.1086,128,,10.7,,LIMA,LIMA,SAN_BORJA,150130,20240430
236,SAN_BORJA,20150111,000000,-77.0077,-12.1086,128,,13.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
237,SAN_BORJA,20150111,010000,-77.0077,-12.1086,128,,17.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
238,SAN_BORJA,20150111,020000,-77.0077,-12.1086,128,,12.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
239,SAN_BORJA,20150111,030000,-77.0077,-12.1086,128,,11.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
240,SAN_BORJA,20150111,040000,-77.0077,-12.1086,128,,8.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
241,SAN_BORJA,20150111,050000,-77.0077,-12.1086,128,,9,,LIMA,LIMA,SAN_BORJA,150130,20240430
242,SAN_BORJA,20150111,060000,-77.0077,-12.1086,128,,10.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
243,SAN_BORJA,20150111,070000,-77.0077,-12.1086,128,,11.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
244,SAN_BORJA,20150111,080000,-77.0077,-12.1086,128,,13.7,,LIMA,LIMA,SAN_BORJA,150130,20240430
245,SAN_BORJA,20150111,090000,-77.0077,-12.1086,128,,13.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
246,SAN_BORJA,20150111,100000,-77.0077,-12.1086,128,,8.6,,LIMA,LIMA,SAN_BORJA,150130,20240430
247,SAN_BORJA,20150111,110000,-77.0077,-12.1086,128,,10.7,,LIMA,LIMA,SAN_BORJA,150130,20240430
248,SAN_BORJA,20150111,120000,-77.0077,-12.1086,128,,16,,LIMA,LIMA,SAN_BORJA,150130,20240430
249,SAN_BORJA,20150111,130000,-77.0077,-12.1086,128,,11.7,,LIMA,LIMA,SAN_BORJA,150130,20240430
250,SAN_BORJA,20150111,140000,-77.0077,-12.1086,128,,10.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
251,SAN_BORJA,20150111,150000,-77.0077,-12.1086,128,,10.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
252,SAN_BORJA,20150111,160000,-77.0077,-12.1086,128,,18.7,,LIMA,LIMA,SAN_BORJA,150130,20240430
253,SAN_BORJA,20150111,170000,-77.0077,-12.1086,128,,15.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
254,SAN_BORJA,20150111,180000,-77.0077,-12.1086,128,,11.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
255,SAN_BORJA,20150111,190000,-77.0077,-12.1086,128,,16.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
256,SAN_BORJA,20150111,200000,-77.0077,-12.1086,128,,11,,LIMA,LIMA,SAN_BORJA,150130,20240430
257,SAN_BORJA,20150111,210000,-77.0077,-12.1086,128,,12.6,,LIMA,LIMA,SAN_BORJA,150130,20240430
258,SAN_BORJA,20150111,220000,-77.0077,-12.1086,128,,13.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
259,SAN_BORJA,20150111,230000,-77.0077,-12.1086,128,,24.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
260,SAN_BORJA,20150112,000000,-77.0077,-12.1086,128,,16.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
261,SAN_BORJA,20150112,010000,-77.0077,-12.1086,128,,9.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
262,SAN_BORJA,20150112,020000,-77.0077,-12.1086,128,,19.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
263,SAN_BORJA,20150112,030000,-77.0077,-12.1086,128,,20.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
264,SAN_BORJA,20150112,040000,-77.0077,-12.1086,128,,6.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
265,SAN_BORJA,20150112,050000,-77.0077,-12.1086,128,,10.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
266,SAN_BORJA,20150112,060000,-77.0077,-12.1086,128,,11.7,,LIMA,LIMA,SAN_BORJA,150130,20240430
267,SAN_BORJA,20150112,070000,-77.0077,-12.1086,128,,13.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
268,SAN_BORJA,20150112,080000,-77.0077,-12.1086,128,,8.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
269,SAN_BORJA,20150112,090000,-77.0077,-12.1086,128,,9.7,,LIMA,LIMA,SAN_BORJA,150130,20240430
270,SAN_BORJA,20150112,100000,-77.0077,-12.1086,128,,4.6,,LIMA,LIMA,SAN_BORJA,150130,20240430
271,SAN_BORJA,20150112,110000,-77.0077,-12.1086,128,,12.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
272,SAN_BORJA,20150112,120000,-77.0077,-12.1086,128,,11.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
273,SAN_BORJA,20150112,130000,-77.0077,-12.1086,128,,16.5,,LIMA,LIMA,SAN_BORJA,150130,20240430
274,SAN_BORJA,20150112,140000,-77.0077,-12.1086,128,,17.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
275,SAN_BORJA,20150112,150000,-77.0077,-12.1086,128,,17.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
276,SAN_BORJA,20150112,160000,-77.0077,-12.1086,128,,12.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
277,SAN_BORJA,20150112,170000,-77.0077,-12.1086,128,,8.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
278,SAN_BORJA,20150112,180000,-77.0077,-12.1086,128,,11.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
279,SAN_BORJA,20150112,190000,-77.0077,-12.1086,128,,11.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
280,SAN_BORJA,20150112,200000,-77.0077,-12.1086,128,,13.6,,LIMA,LIMA,SAN_BORJA,150130,20240430
281,SAN_BORJA,20150112,210000,-77.0077,-12.1086,128,,12.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
282,SAN_BORJA,20150112,220000,-77.0077,-12.1086,128,,19.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
283,SAN_BORJA,20150112,230000,-77.0077,-12.1086,128,,14.5,,LIMA,LIMA,SAN_BORJA,150130,20240430
284,SAN_BORJA,20150113,000000,-77.0077,-12.1086,128,,17.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
285,SAN_BORJA,20150113,010000,-77.0077,-12.1086,128,,14.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
286,SAN_BORJA,20150113,020000,-77.0077,-12.1086,128,,9.7,,LIMA,LIMA,SAN_BORJA,150130,20240430
287,SAN_BORJA,20150113,030000,-77.0077,-12.1086,128,,16.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
288,SAN_BORJA,20150113,040000,-77.0077,-12.1086,128,,11,,LIMA,LIMA,SAN_BORJA,150130,20240430
289,SAN_BORJA,20150113,050000,-77.0077,-12.1086,128,,9.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
290,SAN_BORJA,20150113,060000,-77.0077,-12.1086,128,,15,,LIMA,LIMA,SAN_BORJA,150130,20240430
291,SAN_BORJA,20150113,070000,-77.0077,-12.1086,128,,15.5,,LIMA,LIMA,SAN_BORJA,150130,20240430
292,SAN_BORJA,20150113,080000,-77.0077,-12.1086,128,,,,LIMA,LIMA,SAN_BORJA,150130,20240430
293,SAN_BORJA,20150113,090000,-77.0077,-12.1086,128,,10.5,,LIMA,LIMA,SAN_BORJA,150130,20240430
294,SAN_BORJA,20150113,100000,-77.0077,-12.1086,128,,7.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
295,SAN_BORJA,20150113,110000,-77.0077,-12.1086,128,,4.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
296,SAN_BORJA,20150113,120000,-77.0077,-12.1086,128,,9.5,,LIMA,LIMA,SAN_BORJA,150130,20240430
297,SAN_BORJA,20150113,130000,-77.0077,-12.1086,128,,12.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
298,SAN_BORJA,20150113,140000,-77.0077,-12.1086,128,,24.7,,LIMA,LIMA,SAN_BORJA,150130,20240430
299,SAN_BORJA,20150113,150000,-77.0077,-12.1086,128,,32,,LIMA,LIMA,SAN_BORJA,150130,20240430
300,SAN_BORJA,20150113,160000,-77.0077,-12.1086,128,,20.6,,LIMA,LIMA,SAN_BORJA,150130,20240430
301,SAN_BORJA,20150113,170000,-77.0077,-12.1086,128,,16.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
302,SAN_BORJA,20150113,180000,-77.0077,-12.1086,128,,13.5,,LIMA,LIMA,SAN_BORJA,150130,20240430
303,SAN_BORJA,20150113,190000,-77.0077,-12.1086,128,,11.7,,LIMA,LIMA,SAN_BORJA,150130,20240430
304,SAN_BORJA,20150113,200000,-77.0077,-12.1086,128,,9.6,,LIMA,LIMA,SAN_BORJA,150130,20240430
305,SAN_BORJA,20150113,210000,-77.0077,-12.1086,128,,6.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
306,SAN_BORJA,20150113,220000,-77.0077,-12.1086,128,,7.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
307,SAN_BORJA,20150113,230000,-77.0077,-12.1086,128,,15.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
308,SAN_BORJA,20150114,000000,-77.0077,-12.1086,128,,21,,LIMA,LIMA,SAN_BORJA,150130,20240430
309,SAN_BORJA,20150114,010000,-77.0077,-12.1086,128,,16.7,,LIMA,LIMA,SAN_BORJA,150130,20240430
310,SAN_BORJA,20150114,020000,-77.0077,-12.1086,128,,17.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
311,SAN_BORJA,20150114,030000,-77.0077,-12.1086,128,,21.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
312,SAN_BORJA,20150114,040000,-77.0077,-12.1086,128,,21.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
313,SAN_BORJA,20150114,050000,-77.0077,-12.1086,128,,12.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
314,SAN_BORJA,20150114,060000,-77.0077,-12.1086,128,,6.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
315,SAN_BORJA,20150114,070000,-77.0077,-12.1086,128,,9.6,,LIMA,LIMA,SAN_BORJA,150130,20240430
316,SAN_BORJA,20150114,080000,-77.0077,-12.1086,128,,11.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
317,SAN_BORJA,20150114,090000,-77.0077,-12.1086,128,,5.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
318,SAN_BORJA,20150114,100000,-77.0077,-12.1086,128,,3,,LIMA,LIMA,SAN_BORJA,150130,20240430
319,SAN_BORJA,20150114,110000,-77.0077,-12.1086,128,,9.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
320,SAN_BORJA,20150114,120000,-77.0077,-12.1086,128,,8.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
321,SAN_BORJA,20150114,130000,-77.0077,-12.1086,128,,7,,LIMA,LIMA,SAN_BORJA,150130,20240430
322,SAN_BORJA,20150114,140000,-77.0077,-12.1086,128,,28.7,,LIMA,LIMA,SAN_BORJA,150130,20240430
323,SAN_BORJA,20150114,150000,-77.0077,-12.1086,128,,30.7,,LIMA,LIMA,SAN_BORJA,150130,20240430
324,SAN_BORJA,20150114,160000,-77.0077,-12.1086,128,,21.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
325,SAN_BORJA,20150114,170000,-77.0077,-12.1086,128,,18.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
326,SAN_BORJA,20150114,180000,-77.0077,-12.1086,128,,12.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
327,SAN_BORJA,20150114,190000,-77.0077,-12.1086,128,,10.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
328,SAN_BORJA,20150114,200000,-77.0077,-12.1086,128,,10.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
329,SAN_BORJA,20150114,210000,-77.0077,-12.1086,128,,11.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
330,SAN_BORJA,20150114,220000,-77.0077,-12.1086,128,,13.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
331,SAN_BORJA,20150114,230000,-77.0077,-12.1086,128,,20.5,,LIMA,LIMA,SAN_BORJA,150130,20240430
332,SAN_BORJA,20150115,000000,-77.0077,-12.1086,128,,20.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
333,SAN_BORJA,20150115,010000,-77.0077,-12.1086,128,,20.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
334,SAN_BORJA,20150115,020000,-77.0077,-12.1086,128,,24.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
335,SAN_BORJA,20150115,030000,-77.0077,-12.1086,128,,22.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
336,SAN_BORJA,20150115,040000,-77.0077,-12.1086,128,,21.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
337,SAN_BORJA,20150115,050000,-77.0077,-12.1086,128,,18.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
338,SAN_BORJA,20150115,060000,-77.0077,-12.1086,128,,21.5,,LIMA,LIMA,SAN_BORJA,150130,20240430
339,SAN_BORJA,20150115,070000,-77.0077,-12.1086,128,,18.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
340,SAN_BORJA,20150115,080000,-77.0077,-12.1086,128,,17.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
341,SAN_BORJA,20150115,090000,-77.0077,-12.1086,128,,17.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
342,SAN_BORJA,20150115,100000,-77.0077,-12.1086,128,,11.6,,LIMA,LIMA,SAN_BORJA,150130,20240430
343,SAN_BORJA,20150115,110000,-77.0077,-12.1086,128,,12,,LIMA,LIMA,SAN_BORJA,150130,20240430
344,SAN_BORJA,20150115,120000,-77.0077,-12.1086,128,,12.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
345,SAN_BORJA,20150115,130000,-77.0077,-12.1086,128,,20.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
346,SAN_BORJA,20150115,140000,-77.0077,-12.1086,128,,21.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
347,SAN_BORJA,20150115,150000,-77.0077,-12.1086,128,,20.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
348,SAN_BORJA,20150115,160000,-77.0077,-12.1086,128,,18.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
349,SAN_BORJA,20150115,170000,-77.0077,-12.1086,128,,16.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
350,SAN_BORJA,20150115,180000,-77.0077,-12.1086,128,,17,,LIMA,LIMA,SAN_BORJA,150130,20240430
351,SAN_BORJA,20150115,190000,-77.0077,-12.1086,128,,12.6,,LIMA,LIMA,SAN_BORJA,150130,20240430
352,SAN_BORJA,20150115,200000,-77.0077,-12.1086,128,,8.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
353,SAN_BORJA,20150115,210000,-77.0077,-12.1086,128,,14.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
354,SAN_BORJA,20150115,220000,-77.0077,-12.1086,128,,22,,LIMA,LIMA,SAN_BORJA,150130,20240430
355,SAN_BORJA,20150115,230000,-77.0077,-12.1086,128,,23.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
356,SAN_BORJA,20150116,000000,-77.0077,-12.1086,128,,15.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
357,SAN_BORJA,20150116,010000,-77.0077,-12.1086,128,,11.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
358,SAN_BORJA,20150116,020000,-77.0077,-12.1086,128,,12.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
359,SAN_BORJA,20150116,030000,-77.0077,-12.1086,128,,12.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
360,SAN_BORJA,20150116,040000,-77.0077,-12.1086,128,,14,,LIMA,LIMA,SAN_BORJA,150130,20240430
361,SAN_BORJA,20150116,050000,-77.0077,-12.1086,128,,8.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
362,SAN_BORJA,20150116,060000,-77.0077,-12.1086,128,,5.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
363,SAN_BORJA,20150116,070000,-77.0077,-12.1086,128,,3.6,,LIMA,LIMA,SAN_BORJA,150130,20240430
364,SAN_BORJA,20150116,080000,-77.0077,-12.1086,128,,5.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
365,SAN_BORJA,20150116,090000,-77.0077,-12.1086,128,,11,,LIMA,LIMA,SAN_BORJA,150130,20240430
366,SAN_BORJA,20150116,100000,-77.0077,-12.1086,128,,7.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
367,SAN_BORJA,20150116,110000,-77.0077,-12.1086,128,,7.6,,LIMA,LIMA,SAN_BORJA,150130,20240430
368,SAN_BORJA,20150116,120000,-77.0077,-12.1086,128,,14.6,,LIMA,LIMA,SAN_BORJA,150130,20240430
369,SAN_BORJA,20150116,130000,-77.0077,-12.1086,128,,10.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
370,SAN_BORJA,20150116,140000,-77.0077,-12.1086,128,,12.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
371,SAN_BORJA,20150116,150000,-77.0077,-12.1086,128,,6.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
372,SAN_BORJA,20150116,160000,-77.0077,-12.1086,128,,7.7,,LIMA,LIMA,SAN_BORJA,150130,20240430
373,SAN_BORJA,20150116,170000,-77.0077,-12.1086,128,,14.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
374,SAN_BORJA,20150116,180000,-77.0077,-12.1086,128,,12.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
375,SAN_BORJA,20150116,190000,-77.0077,-12.1086,128,,11.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
376,SAN_BORJA,20150116,200000,-77.0077,-12.1086,128,,8.6,,LIMA,LIMA,SAN_BORJA,150130,20240430
377,SAN_BORJA,20150116,210000,-77.0077,-12.1086,128,,12.5,,LIMA,LIMA,SAN_BORJA,150130,20240430
378,SAN_BORJA,20150116,220000,-77.0077,-12.1086,128,,9.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
379,SAN_BORJA,20150116,230000,-77.0077,-12.1086,128,,10,,LIMA,LIMA,SAN_BORJA,150130,20240430
380,SAN_BORJA,20150117,000000,-77.0077,-12.1086,128,,18.5,,LIMA,LIMA,SAN_BORJA,150130,20240430
381,SAN_BORJA,20150117,010000,-77.0077,-12.1086,128,,15.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
382,SAN_BORJA,20150117,020000,-77.0077,-12.1086,128,,12.5,,LIMA,LIMA,SAN_BORJA,150130,20240430
383,SAN_BORJA,20150117,030000,-77.0077,-12.1086,128,,10.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
384,SAN_BORJA,20150117,040000,-77.0077,-12.1086,128,,7.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
385,SAN_BORJA,20150117,050000,-77.0077,-12.1086,128,,9.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
386,SAN_BORJA,20150117,060000,-77.0077,-12.1086,128,,15.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
387,SAN_BORJA,20150117,070000,-77.0077,-12.1086,128,,13.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
388,SAN_BORJA,20150117,080000,-77.0077,-12.1086,128,,10.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
389,SAN_BORJA,20150117,090000,-77.0077,-12.1086,128,,15.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
390,SAN_BORJA,20150117,100000,-77.0077,-12.1086,128,,17.6,,LIMA,LIMA,SAN_BORJA,150130,20240430
391,SAN_BORJA,20150117,110000,-77.0077,-12.1086,128,,22.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
392,SAN_BORJA,20150117,120000,-77.0077,-12.1086,128,,19.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
393,SAN_BORJA,20150117,130000,-77.0077,-12.1086,128,,8.7,,LIMA,LIMA,SAN_BORJA,150130,20240430
394,SAN_BORJA,20150117,140000,-77.0077,-12.1086,128,,19,,LIMA,LIMA,SAN_BORJA,150130,20240430
395,SAN_BORJA,20150117,150000,-77.0077,-12.1086,128,,19.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
396,SAN_BORJA,20150117,160000,-77.0077,-12.1086,128,,18.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
397,SAN_BORJA,20150117,170000,-77.0077,-12.1086,128,,12.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
398,SAN_BORJA,20150117,180000,-77.0077,-12.1086,128,,16.5,,LIMA,LIMA,SAN_BORJA,150130,20240430
399,SAN_BORJA,20150117,190000,-77.0077,-12.1086,128,,11.6,,LIMA,LIMA,SAN_BORJA,150130,20240430
400,SAN_BORJA,20150117,200000,-77.0077,-12.1086,128,,8.5,,LIMA,LIMA,SAN_BORJA,150130,20240430
401,SAN_BORJA,20150117,210000,-77.0077,-12.1086,128,,13,,LIMA,LIMA,SAN_BORJA,150130,20240430
402,SAN_BORJA,20150117,220000,-77.0077,-12.1086,128,,16.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
403,SAN_BORJA,20150117,230000,-77.0077,-12.1086,128,,15,,LIMA,LIMA,SAN_BORJA,150130,20240430
404,SAN_BORJA,20150118,000000,-77.0077,-12.1086,128,,16.4,,LIMA,LIMA,SAN_BORJA,150130,20240430
405,SAN_BORJA,20150118,010000,-77.0077,-12.1086,128,,15.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
406,SAN_BORJA,20150118,020000,-77.0077,-12.1086,128,,13.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
407,SAN_BORJA,20150118,030000,-77.0077,-12.1086,128,,13.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
408,SAN_BORJA,20150118,040000,-77.0077,-12.1086,128,,16.5,,LIMA,LIMA,SAN_BORJA,150130,20240430
409,SAN_BORJA,20150118,050000,-77.0077,-12.1086,128,,9.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
410,SAN_BORJA,20150118,060000,-77.0077,-12.1086,128,,7.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
411,SAN_BORJA,20150118,070000,-77.0077,-12.1086,128,,7.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
412,SAN_BORJA,20150118,080000,-77.0077,-12.1086,128,,7.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
413,SAN_BORJA,20150118,090000,-77.0077,-12.1086,128,,7.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
414,SAN_BORJA,20150118,100000,-77.0077,-12.1086,128,,,,LIMA,LIMA,SAN_BORJA,150130,20240430
415,SAN_BORJA,20150118,110000,-77.0077,-12.1086,128,,7.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
416,SAN_BORJA,20150118,120000,-77.0077,-12.1086,128,,11.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
417,SAN_BORJA,20150118,130000,-77.0077,-12.1086,128,,9.3,,LIMA,LIMA,SAN_BORJA,150130,20240430
418,SAN_BORJA,20150118,140000,-77.0077,-12.1086,128,,7.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
419,SAN_BORJA,20150118,150000,-77.0077,-12.1086,128,,5.1,,LIMA,LIMA,SAN_BORJA,150130,20240430
420,SAN_BORJA,20150118,160000,-77.0077,-12.1086,128,,20.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
421,SAN_BORJA,20150118,170000,-77.0077,-12.1086,128,,28.5,,LIMA,LIMA,SAN_BORJA,150130,20240430
422,SAN_BORJA,20150118,180000,-77.0077,-12.1086,128,,19.7,,LIMA,LIMA,SAN_BORJA,150130,20240430
423,SAN_BORJA,20150118,190000,-77.0077,-12.1086,128,,12.8,,LIMA,LIMA,SAN_BORJA,150130,20240430
424,SAN_BORJA,20150118,200000,-77.0077,-12.1086,128,,16.9,,LIMA,LIMA,SAN_BORJA,150130,20240430
425,SAN_BORJA,20150118,210000,-77.0077,-12.1086,128,,16,,LIMA,LIMA,SAN_BORJA,150130,20240430
426,SAN_BORJA,20150118,220000,-77.0077,-12.1086,128,,9.2,,LIMA,LIMA,SAN_BORJA,150130,20240430
427,SAN_BORJA,20150118,230000,-77.0077,-12.1086,128,,11.6,,LIMA,LIMA,SAN_BORJA,150130,20240430
